url,url_length,has_at_symbol,double_slash_in_path,has_ip,count_hyphens,count_dots,count_slashes,count_special_chars,https_in_domain,url_depth,has_sensitive_keywords,tld_type,is_similar_to_brand,dash_in_domain,digit_count,vowel_ratio,is_short_url,has_hex_chars,label
http://souss24.net,18,0,0,0,0,1,2,4,0,0,0,net,0,0,2,0.16666666666666666,0,0,0
https://jwtravelco.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.18181818181818182,0,0,0
https://closer5d.com,20,0,0,0,0,1,2,4,0,0,0,com,0,0,1,0.15,0,0,0
https://njpurehome.com,22,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.22727272727272727,0,0,0
https://timoconnorfranchise.com,31,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25806451612903225,0,0,0
https://growstore.pro,21,0,0,0,0,1,2,4,0,0,0,pro,0,0,0,0.19047619047619047,0,0,0
https://gvxi6.gay,17,0,0,0,0,1,2,4,0,0,0,gay,0,0,1,0.11764705882352941,0,0,0
https://vicscale.com,20,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2,0,0,0
https://theprodigygrouptx.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.20689655172413793,0,0,0
https://ike-steplog.com,23,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.21739130434782608,0,0,0
https://hkma-gov.com,20,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.15,0,0,0
https://lydiatherapeuticmassage.com,35,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.3142857142857143,0,0,0
https://buradanalsakinkacirma.sbs,33,0,0,0,0,1,2,4,0,0,0,sbs,0,0,0,0.2727272727272727,0,0,1
https://leopoldinastudio.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.32142857142857145,0,0,0
http://rasberryandassociates.com,32,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.28125,0,0,0
https://refinedworkspaces.com,29,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2413793103448276,0,0,0
https://twin-boropestcontrol.com,32,0,0,0,1,1,2,5,0,0,0,com,0,1,0,0.21875,0,0,0
https://iapmontepio.com,23,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.30434782608695654,0,0,0
https://coccinelleexport.com,28,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.25,1,0,0
https://orchidstore.net,23,0,0,0,0,1,2,4,0,0,0,net,0,0,0,0.21739130434782608,0,0,0
https://kamikumiho.org,22,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.2727272727272727,0,0,0
https://themidlifedatingfiles.com,33,0,0,0,0,1,2,4,0,0,0,com,0,0,0,0.2727272727272727,0,0,0
https://signalandstory.org,26,0,0,0,0,1,2,4,0,0,0,org,0,0,0,0.19230769230769232,0,0,0
